1	nooo! I had food poisoning.. Sort of :) 
0	All of the facts must be known before a business is pilloried http://t.co/nr2jEWZi
0	Trust me to get food poisoning
0	How to prevent food poisoning on holiday: Tips http://t.co/4E2AEt0q #holiday #illness #tips #foodsafety
1	Only i would get food poisoning before drake never been sick so much in my life had about 2 hrs sleep in complete agony #cry
1	Just threw up two tacos from taco bell. Yep. Never eating there again.
1	I usually get food poisoning from there
0	Wine drinkers rarely suffer from food poisoning
0	Another Victim from KFC http://t.co/n4x8iKm0
1	yessss and guess what I spent an hour in the toilet junnow at home. Food poisoning
1	seriously?! I got food poisoning from y'all. This is not cool.
0	I hope its not food poisoning
1	When one of your favorite meals gives you food poisoning
1	Gotta love food poisoning
1	I've never had food poisoning before. I think I had it today. Puking is not my thing
0	Does sexual healing help with food poisoning..?
1	Food poisoning. Fucking awesome.
0	Why dont people pray for me when i get food poisoning.
1	Ironic how Niall got food poisoning and he's a bottomless pit.
1	Food poisoning. Worn out. Gonna pass on this day at uxiams12 in favor of sleep and rest.
1	My dad is mad as fuck! He's still wearing everything Blackhawks and he has food poisoning. Bad day for him 
0	That awkward moment when the boy who loves food gets food poisoning.
0	food poisoning is the worst but you'll be home soon!!
1	Eating whataburger for the first time since it gave me food poisoning senior year.. wish me luck.
1	food poisoning can kiss my ass
1	Fuck I got food poisoning...
1	I feel so sick. When will this food poisoning stuff go away?? #vom
1	Let me find out that nasty food gave me food poisoning
1	Brother appears to have food poisoning and I'm the only one in the house #ace #itstinks
1	Six days after food poisoning and I'm finally able to eat a meal. I've never been happier. Gotta start gaining back the ten pounds I lost 
1	praying for @davyrudolph who had possible food poisoning.
1	Nasty food poisoning Smh
1	We now enter hour 6 of "Jennifer's Food Poisoning Ordeal"... My body has finally decided to stop using my mouth as an evac locale.
1	i went 2 the clinics today after being in the hospital all night 4 food poisoning & get kicked out cuz i was late cuz i was throwing up #wtf
0	Death in the Pot: The Impact of Food Poisoning on History: In 2005
0	I was supposed to hang out with one of my friends tonight but she got food poisoning so I'll just stretch my ears
0	I'm gonna get food poisoning from #mamalonches
0	yea right...I gotta think of sumthing tho...can't use the food poisoning one already used that last month
1	I'm pretty positive that I got food poisoning from that sandwich... I am feeling really sick
1	I'm pretty sure I have food poisoning.....
1	@taylor_dope_af i got food poisoning from the school food And i broke out 
0	Food poisoning is no joke
1	Food poisoning is a bitch...
1	This food poisoning can suck a dick. I've never felt worse in my life.
0	Did they say you had food poisoning?
1	damn. It is food poisoning or a stomach virus.
0	Can top ramen give you food poisoning? #FirstWorldProblems
1	We had an interesting day. I got food poisoning and an ostrich hit our car. Drive-by pecking.
0	Food poisoning and cats #ThingsToPonderAtNightWhileCatsKeepYouAwake
0	I really wanna make some enchiladas
1	I think i got food poisoning
1	To the Local Chinese Restaurant that gave me food poisoning: Bite Me.
0	I think i had food poisoning 
0	dang you prolly got food poisoning then
0	please can you make me some of your beef stir fry? alothugh im not too keen on geting food poisoning ;)
1	I got food poisoning from Chinese food. #dangit
0	Sushi Tuna Recall and Salmonella Outbreak Prompt Food Poisoning Lawyer to Call http://t.co/e2cWULLa
0	Food poisoning from skipping class to go on all 3 lunches everyday in school
0	That awkward moment when the boy who loves food gets food poisoning.
0	I really feel like shit outta no where :( feels like how I felt when I got food poisoning smh
1	Still feel sick from earlier. Got a small case of food poisoning before I went out. Wings were a bad idea...
1	day2 shattered dreams and I think I have food poisoning..
1	Shout out to Yo for giving me food poisoning FROM FROYO
1	Somehow I got food poisoning so I feel horrible
1	I feel so gross from this food poisoning I want to set myself on fire to feel clean again
0	Am I just dying from food poisoning again or is this like a chronic anxiety vomit now.
1	Having food poisoning sucks beyond belief
0	67 kids hit with food poisoning
1	I'm back from a bad case of food poisoning. My brain is still foggy tho. So no intense conversations. Lol
1	Food poisoning 
0	Food poisoning hits 97 girl students in Pune - Daily News Analysis
0	food poisoning waiting to happen
0	if you take her to Red Robins y'all both gone get food poisoning.
0	Getting food poisoning from batteries. Completely reasonable http://t.co/PliAVyMO0	Ate a few bites of questionable froyo tonight. Fingers crossed for no food poisoning!
0	Poured some sketchy milk in to my cereal. Food poisoning here I come.
1	Food poisoning or a stomach virus certainly make for a fun night and a fun Wednesday! Home in bed all day it is.
1	Stomach hurting real bad. I better not have food poisoning.
1	food poisoning means 2 days without caffeine (cuz it upsets stomachs further) which means i want to kill myself	
0	Seven people hit by food poisoning in Sharjah 
0	Food poisoning false alarms are the worst
0	who knows! this is gross. i've only had food poisoning ONCE before in my life and that time i earned it (raw oysters)
1	food poisoning is THE WORST
0	KFC fined $8 million for Australia food poisoning. 
1	Oh my god food poisoning like a muhhhhfucka
0	Interesting website. Thx 4 that. One thing is SURE. If the GOP wins and/or privatizes
1	Chilis got me food poisoning"" .....thass effed up...Thass y i dont eat there..... smh. Hope u feel betta soon"
0	Everyone is always getting food poisoning
0	I think I got food poisoning
1	About to leave out for work with possible Food Poisoning smh. Just hope I feel better by tonight....
1	Got food poisoning and STILL went to help my friend find sum prom shoes....talkin bout I'm the shoe lady lol
1	I think i have food poisoning or something idk this aint cool
1	Man I think I get food poisoning
1	Recovering from food poisoning. Omg. Fuccccck food. And it's poison. 
0	I’d rather have food poisoning’ than endorse Obama or Romney
1	Love a bit of food poisoning... Cheers dominos!
1	Good morning food poisoning 
1	Food poisoning is the devil.
1	Day after food poisoning equals day of eating saltines and drinking Gatorade. 
0	Oh No! Niall Horan Is Sick With Food Poisoning!
1	food poisoning
1	somebody opened hell and let food poisoning slip out #hateit
1	Food poisoning 
1	duh! I really hope is not food poisoning
0	Thought I had food poisoning last night
1	Never eat from the cupcake truck.. It gave me food poisoning
1	I think I have food poisoning or something from last night I woke up puking my life up I STILL feel nauseous
0	food poisoning had a sista down for a day or two.
0	What Causes Food Poisoning and How to Prevent It 
1	I think I got food poisoning.  Glad it's a crappy day outside.
0	You know youre a horrible cook when you give yourself food poisoning
0	Delonte West has food poisoning? Oh
1	Food poisoning is taking over me 
1	food poisoning...): #fml #whyme #gross
1	Food poisoning sucks
1	I think I have food poisoning again! I should be a vegetarian for a while 
1	I would rather fall face first in dog shit then have food poisoning. Can't drink water. 
1	Got Food Poisoning 
1	I think I got food poisoning today. I got in from the shoot
1	I just want this day to be over. #sickoffeelinglikeshit fuck food poisoning.
0	What Causes Food Poisoning and How to Prevent It http://t.co/Yup96u09
1	Waking up at 1 am and realizing you have food poisoning is a great way to start your day. #lovelife
1	Def didn't make it into the office...instead I got food poisoning this morning. Fail! Good think I work with my parents!
1	My tummy is still sensitive from food poisoning 
1	perpetual fear of food poisoning now 
1	My present to myself on my 21st birthday? food poisoning and a trip to the hospital
1	Fuck Mcdonalds..your gonna give me food poisoning.
1	I think I have a small case of food poisoning.
1	I think I've got food poisoning my fucking  stomach been hurting for 3 days now
0	Garlic Compound is 100 Times More Effective than Antibiotics for Fighting Bacteria http://t.co/wNhg4CRs #obesity
1	rookie chef gave me food poisoning.
1	So I think I may have food poisoning...or something and I am stuck at work for another 30 minutes and there is nothing I can do about it
1	feeling better now after that food poisoning
1	I'm so sick of being sick. Pretty sure I have food poisoning.
1	Think I got food poisoning from the caf #barf
1	I got food poisoning that's why I look silly... I think... 
1	Food poisoning is a bitch...
1	If I have food poisoning again I'm gonna pissed. #fever #headache #queasy
1	Having food poisoning for 4+ days and counting really sucks. #ihaventbeenonline #whatdidimiss?
1	Late night food poisoning.... #barf
1	are you eating meat again? couple months ago you had the food poisoning - go veg!
1	I had a really severe case of food poisoning back in nov '10 and went to the hospital and got three bags of I.V. Lol!
0	What if aluminum poisoning is passed up the food chain?
1	I think the galley just gave me food poisoning
1	Severe food poisoning. #ThingsThatAreBetterThanImmunology
1	Why do I always get food poisoning?!! #notfair
1	It was so nice out today and I've been sick in my bed with like food poisoning or some shit. 
1	Food poisoning sucks.
1	Ugh. I'm hoping it's mild food poisoning and not the stomach flu. Poor kid.
1	If I got food poisoning I think I'm going to cry...
1	Even though I have a legitimate reason as to why I am a class period late (I got food poisoning) I still feel really bad about that.
0	If I got food poisoning I think I'm going to cry...
1	Think I got food poisoning ...fml!  
1	I feel like everytime I eat at robertos I get food poisoning.
1	damn it !! im pretty sure i have food poisoning.. not fun
1	I THINK I HAD FOOD POISONING EARLIER
1	Fuck this food poisoning
1	Food poisoning 
1	think i got food poisoning
1	Im tired n feel like shit pretty sure I got food poisoning 
0	Like any family wants to sleep in the same room. Couple who got food poisoning
1	Suspected food poisoning. Think McDonald's has gave me food poisoning! So ill
1	think I got food poisoning from a burrito. Stomach hurting but making it through the night #champ
1	I've been suffering from food poisoning since last night. I'll never eat crustaceans again
0	closer are going down left and right in the AL East.
0	Word on the street chic fil a two notch giving people food poisoning 
0	Uhh sakit perut huhu kena food poisoning
1	yea you can tell Traylor I got food poisoning and was throwing up all night
1	I think I have food poisoning. I can't get my head out the fucking toilet.
1	I think I got food poisoning. 
0	Wonders never cease. Pyramid schemes may never cease! Check this out. http://t.co/2ijNibT8
1	I think I have food poisoning
0	pottyjo Man up
1	I really have to stop eating fast food. Second time and 3 months I've had a stomach flu a.k.a food poisoning
1	I have come to the conclusion that I was sick last night because Starbucks gave me food poisoning
0	Haha drink more water! Your food poisoning will cure faster 
1	Oh.. I had food poisoning .
0	If I get food poisoning
0	finally gonna be at the mecca smashville in the morning... I hope someone gets food poisoning
1	food poisoning! #sick
1	Food poisoning. This week just keeps getting better and better.
0	@MichelleKebr blame @kaitmeans for food poisoning 
0	Not counting stuff like food poisoning
0	Dave and Busters offering free appetizer with entree purchase. That's like offering free CJD with your order of food poisoning.
1	got food poisoning with @HelloNesha today
1	literally the only times I can throw up natually is from severe food poisoning or severe pain
0	I got food poisoning diarrhea and still manage to have a sense of humor 
0	Mavs will probably not show up for Game 4 and just say everyone got food poisoning
0	If I get food poisoning
0	Here's to trying to not get food poisoning again during finals.
0	Thought those scallops were going to give me food poisoning
0	This is what death feels like
1	I wanna puke. I've must of caught food poisoning. I feel like complete shit!
1	You cause food poisoning AND you want more money? You out your damn mind. #rant
1	I have a feeling I might have food poisoning tomorrow and will have to call in to work.
1	food poisoning :(
0	ate the school food
0	Steak and shake celebration to get over my food poisoning... I'll probably get it again
0	I've become accustomed to people shouting But you'll probably get food poisoning! at me.
0	You know a mexican is lying when they say they got food poisoning. I mean come on really? Y'all created taco bell
0	Food Poisoning. Hope she's alright.
0	Fren got food poisoning in India and self medication did not help. Calling in a doctor. Hope she will be well
1	Fuck food poisoning.
1	Was a good birthday until I caught food poisoning now I can't sleep my stomach is killing me
0	I don't remember what I told u lol but food poisoning
0	It's not food poisoning.
0	how much weight did you lose from food poisoning?
0	Note to self: food poisoning is so not hot. http://t.co/telNZ1uZ
1	no but really I think I have food poisoning already
0	*food poisoning* Apomorphine mana apomorphine
0	haha I know and I had food poisoning and made it cause I was bored how ya been #miss you
0	FSANZ published fact sheet on how to cook poultry liver safely following outbreaks of food poisoning in Australia  http://t.co/p4wIEwgu
1	Food poisoning.! Not good at all 
1	I think I have food poisoning of some sort! #thisisgonnabeLongnight!
1	Man I hope i ain't got food poisoning
1	I feel SO SICK god damn Applebee's gave me food poisoning or some shit
1	I doubt I'll be drinking this weekend with my food poisoning
0	lol wordddd we gon see hopefully you don't give us food poisoning lol
1	This food poisoning isn't going to ruin my day off work tomorrow.
1	I Swear Coble Food Be NASTY ! they still got shit 
0	lets just hope i dont have food poisoning bc i ate some old meat. also turns out my fridge has stopped working for who knows how long
1	Food Poisoning ughhh
0	Understanding Food Poisoning http://t.co/1zhJH6LU
0	Spektral Quartet shooting our teaser video for #TheatreOfWar (Austin has food poisoning and is resisting the urgehttp://t.co/30FIjPHd"
0	Thanks doll! I think I have food poisoning or the flu or something :/
0	food poisoning includes diarrhea and fever. it can get as bad as a VERY high fever
1	think I got food poisoning
1	food poisoning and kidney infection whaddup
1	nothing like some food poisoning to ruin your day. dying on the couch.
0	Over coming food poisoning! Tonight will bed fun. http://t.co/lOjgl3zq
0	I had food poisoning I need to put the weight back on lollll #excuses 
1	Struggling through a wedding with food poisoning should be interesting 
1	Uggh. Up all night with food poisoning. Glad it's mostly gone
0	I hope I don't have food poisoning! 
1	Just came from da hospital. Food poisoning. Smh 
1	Food poisoning again 
1	How is it possible to get food poisoning 5x in two years? What is wrong with me? #downforthecount
0	What Causes Food Poisoning and How to Prevent It http://t.co/Yup96u09
1	She thinks I have food poisoning... 
1	I think I got food poisoning. Ugh. I am feeling nauseous
1	I think the food poisoning is finallty out of my system! Yay!
0	After reading this I'd really be able to tell the difference between a stomach bug and food poisoning #sarcasm http://t.co/lE7YkaPQ
0	hook me up! Say I've been sick! Maybe food poisoning?
1	Holy food poisoning.. not a big Powerade fan
1	Food poisoning. Awesome. Not.
1	People got food poisoning from what they served at prom. That's some classy shit right there.
0	Over 50 fall ill at China wedding: Beijing
1	Food poisoning = very weak me after all that vomiting
1	I got food poisoning last night from Noodles and I want to curl up and die.
1	First day in 7 months that I'm taking a sick day. Damn u food poisoning. Feel like death!
0	Understanding Food Poisoning http://t.co/1zhJH6LU
0	Groupon is a one-stop-shop for tattoo removal
0	Smh!! #LongNight ny bae got food poisoning!!
1	Downside: food poisoning. Upside: I cleaned the entire apartment top to bottom! Downside: because I barfed on it.1	Think i have food poisoning :/
0	dont ginxx me my og said she think i got food poisoning and i think she pregnant
0	Chloe Grace Moretz battled food poisoning as she promoted new movie
1	I think I have food poisoning. #feellikedeath #whattheheckhappened
1	Which hole will it come out of?- game I play during food poisoning
1	Having the stomach flu is like having the regular flu and food poisoning combined. It's terrible
0	If for some reason you get food poisoning..ah
1	Food poisoning. Awesome. Not doing well.
1	Food poisoning #ewww
0	I don't know if I missed something in the story but did the Phillies fans have food poisoning of some sort?
0	CDC Features - Be Food Safe: Protect Yourself from Food Poisoning http://t.co/rG77mgMq
1	So glad my food poisoning is over. #FuckYouAppleBees
1	Sorry to all my twitter friends for not writing any of u back...got a bad case of food poisoning..been sick all day
1	I've had food poisoning before and it's dreadful. What did you get that from? The exhaustion's probably to do that with that too
1	This is a tweet about sour stomach and / or food poisoning. Help.
1	I'm suffering tonight with food poisoning/bug so it's torture lol
1	This food poisoning done drained my life!!!
1	I got food poisoning earlier . And I tried to eat again and threw up every where and I have headaches etc.
1	I think that chinese food gave me food poisoning  #nobueno #sick
0	woo
0	Benefits of food poisoning: I can FINALLY fit into that dress I bought the last time I had food poisoning.
0	In high school I used to complain to Hardees about food poisoning to get tons of free food
0	The best food poisoning remedy may be garlic http://t.co/nmDGM8xX
1	got food poisoning
1	Food poisoning sucks. All that yummy Campbell's soup down the toilet
0	Leftover sushi for lunch. hopefully i don't get food poisoning. i'm so DARING!
1	food poisoning from mackerel sushi. fuck you
0	leftover sushi for lunch. hopefully i don't get food poisoning. i'm so DARING!
0	The best food poisoning remedy may be garlic http://t.co/ebSs0zHf (via @LAWeekly)
0	What if Dracula gets food poisoning?!
0	The best food poisoning remedy may be garlic http://t.co/nmDGM8xX
0	food poisoning?
0	The best food poisoning remedy may be garlic http://t.co/nmDGM8xX
1	Sitton's Diner on #Yelp: Bad food bad service  food poisoning  Seriously I got sick from Old Bacon
1	Its okay food poisoning
1	Either I'm lactose intolerant or I got food poisoning 
1	No lie I think imma go to hospital this don't feel like an upset stomach more like food poisoning!!! DAMN YOU SHEETZ!!! WTF FML
1	it made me sick un throwing up like I got food poisoning
1	I think I have food poisoning 
1	And I lost 3 pounds over the weekend.... thanks to food poisoning
1	Food poisoning from a funnel cake?  .. makes sense
1	I've been sick for the past couple of days I had food poisoning! But not just have the stomach ache! 
0	we're all going to get food poisoning in like 30 mins
0	we're all going to get food poisoning in like 10 mins
1	I think that sushi gave me food poisoning ;(
0	nigga went across the country for food poisoning
0	I won't be surprised if I get food poisoning from apple so I don't go to school tomorrow.
1	Why had turned a vegetarian Mcdonald's Food poisoning last 2 days. I don't eat mcdonald's anymore!
0	Watch me get food poisoning. I'm over here eating a apple And it started tasting funny duddy I looked in it was nasty. Ugh
0	my boyfriend tricked me into getting food poisoning
1	Ever get a hamburger that's just too close to the rare side of medium rare? To the point that you say Food poisoning. Hoping I haven't given myself food poisoning. 
1	I think @BrookeJones02 and I both have food poisoning.
1	I hate food poisoning.
1	now I need more sleep. Pretty sure I have food poisoning or the stomach flu. 
1	I got food poisoning from The Peach Pit
0	For real huh! Wtf was thy thinking! Asking for food poisoning
0	Googling symptoms for food poisoning!
1	I'm going on a cleanse. (I have food poisoning and my body is cleansing all its stomach contents via my mouth.) #eww
0	Hope my professor gets food poisoning before or during the game so my class mates and I can rage out in the bleachers
0	Going to cook a pizza. If i do not tweet again then you can expect i have either set my house on fire or died from food poisoning.
0	I can eat my weight in seafood. Make it happen. 
1	Never again Pizza Hut!! Second time you fucks have given me food poisoning!! Been puking 24 straight hours! Pedialyte to the rescue!!
1	Think I got food poisoning from that ice cream I ate today 
0	thought you were going somewhere ELSE liar. I take back saying I wish you got food poisoning I guess.
1	Having food poisoning sucks! 
0	"Last time I wanted to get the flu
0	I remember when I was little I used to HATE taco bell because I had gotten food poisoning from there before.
1	Food poisoning sucks
1	Food poisoning is HELL:( :(
1	Today's lunch since I got food poisoning
1	My baby is in Kitty Hospital tonight. Diamond Cat food poisoning. Me too #salmonella
1	it's food poisoning. I am 99.9% sure 
0	tummyache...lets hope this wont become food poisoning or stomach flu..#peptobismo
1	Working and recovering from food poisoning is no fun... walking up and down 30 steps to the toilet is no party either.
1	Food poisoning is real.
0	I want sushi but I don't want hot sushi and food poisoning. 
0	Blamed a hangover on food poisoning #winning. Pulled a michael jordan lmao
0	naw...apparently I'm giving out food poisoning 
0	Food poisoning?... I'm not even bout dat life.
1	Dear Taco Bell- my step dad drove a whole 10 miles to get a Doritos Locos taco and got food poisoning.
1	still recovering from food poisoning from chinese food...lol
1	I think Tommy's gave me food poisoning #Fuck #NotCool #SickPup
1	sushi!! Im getting chinese food lol nandos gave me food poisoning
1	epic as in it sent an epic amount of people to the hospital with food poisoning 
1	You need to correct the Dade City FL store. Thank You for the food poisoning
1	I got food poisoning! Grrrr
0	Food bacteria quiz http://t.co/HztpHTVh
0	Everyone in my house right now has food poisoning but me #lucky I wasn't home for dinner!
1	Yesterday I woke up 4.30am.Today I am up since 5.30am.2 days before I had food poisoning.I am starting to think that sth is wrong with me!
0	viagra food poisoning http://t.co/PNoHyrWo
0	Update: How People Get Sick From Dog Food - Food Poisoning Bulletin http://t.co/HjnPWWg1
0	LeeOsha lyin about gettin food poisoning guys. She ain't been in cause her ass phat it got stuck going thru a doorway loll
0	You can not get food poisoning like that!
0	If I get food poisoning hopefully I get to go the hospital tomorrow for some more #freefood #survivormode 
1	I'm home now....got food poisoning though so I'm sure liquor would be a bad choice
0	on the other hand
1	think i have food poisoning 
1	I think I got food poisoning from chick fil a yesterday! the chicken was super pink and now I'm super sick 
1	I think I got food poisoning from beefs 
1	Food poisoning... You were right about the Los tacos 
1	Food poisoning is a bitch... :p
1	omfg food poisoning SUCKS. My tummy huuuwwwttttttts HELP MEEEE
1	Dis gotta be food poisoning #Omw to Tulane to confirm it
1	Got all dressed up in my uniform and went to the Pacers Game only to get food poisoning as soon as I got there I need a big margarita!!!
1	Food poisoning for reals??????? #idontneedthisrightnow
0	The early bird catches the first worm...hope she doesn't get food poisoning from her strange eating habits. Good Morning tiwtterverse.
1	Possible food poisoning.
0	I think KFC is the worst. Besides lying talking bout worlds best chicken they give u food poisoning.
1	got food poisoning
0	don't get food poisoning lmao!
1	yea I think I had food poisoning. I was in a bad place!
1	Thanks for all the prayers. Food poisoning is not fun.
1	I got food poisoning from bdubs yesterday. Thats my last time eating there.
0	"Great...think I JUST ate bad Chicken...So f*ckin help me
1	The buffet line at the Ramada Inn conference room is long but the reward is a nice helping of food poisoning and shame. Maybe even a coma
1	I ate some bad Alpo.  24 hour food poisoning blows..... Literally
0	you made me laugh so hard on your new album
1	Damn that sumaki. Having food poisoning now.
0	First @JasonClarkMusic then me and now @Ambie328 is sick. Must not be food poisoning. Stomach flu? Idk
0	Based on some food-poisoning facilitated daytime TV viewing
0	And s/o to the fcker who thought 7:30am exams was cool...I hope u get food poisoning at your favorite restaurant”
1	Best part about having food poisoning or the flu? Waiting it out.
0	Food poisoning: Symptoms and treatments - http://t.co/JDE9nRpD
1	I think me n Elle got food poisoning 
1	OMG My grandma thinks I'm pregnant because I threw up at the restaurant tonight. Wtf? I got f-ing food poisoning ? #seriously?
0	wow yeah you can have her I don't want fatal food poisoning again
1	I think I have food poisoning 
1	Prolly have food poisoning 
0	My first home cooked meal gave me food poisoning... #Imalreadysick #fratfoodisbetter #whitemomproblems
0	Are You Unintentionally Poisoning Your Food with Sodium Fluoride? http://t.co/wz2YHYhK #News #Health
0	@A1SinceDayyOne ew tf probably old grease they known for that bit sounds like you could food poisoning
1	I think I got food poisoning 
0	@AroundTheHorn you mean the end result of food poisoning because Rondo really crapped the bed right there.
1	Food poisoning and a sinus infection simultaneously? Hoping these meds will make slumber far better than being awake
1	So I def think I have food poisoning 
1	no I have food poisoning.
0	Or he'll probably shit his pants from the food poisoning he'll have tomorrow.
0	i kinda feel like i did when i had food poisoning #barfffff
0	that's why I don't eat that shit no more
1	I think my sandwich came with a side of food poisoning. Thanks
1	I think I got mild food poisoning from the Houlihan's I ate yesterday. And mild food poisoning is still very bad.1	 I think I got food poisoning :-(
1	I'm over food poisoning and able to take calls once more.
1	Last time i ate at the one here at the mall i got food poisoning
0	the secret is food poisoning from chipotle and heartbreak
0	The best food poisoning remedy may be garlic http://t.co/nmDGM8xX
0	What are symptoms of food poisoning? - http://t.co/0CeOxm2b
1	You know what sucks?  Food poisoning from bad miso soup. It's like throwing up air. Kill me.
0	I have food poisoning. Probably shouldn't have eaten all that poison
1	So I do have food poisoning like I thought fucking great lol
